Year,RA,Station_ID,WMO_ID_or_NWS_CMAN_ID,Station_Long_Name,Station_Description,latitude,longitude,Platform_Type,Station_Deployment,Currently_Operational,Platform_Funder_Sponsor,RA_Funding_Involvement,Platform_Operator_Owner,Operator_Sector,Platform_Maintainer,Data_Manager,Variable_Names_water_column_depth_of_measurement_in_meters_CF_name_m_m_or_CF_name_mult_or_CF_name_depths,Additional_notes,file
2019,NANOOS,urn:ioos:station:nanoos:kc_seaqysi,,Seattle Aquarium Mooring - Elliott Bay,"Seattle Aquarium. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:KC_SEAQYSI and http://green2.kingcounty.gov/marine-buoy/7DayGraph.aspx?SiteID=1",47.608,-122.3438,fixed,,Y,,N,King County,gov_municipal,King County,,"air_temperature (7.6m), surface_air_pressure (7.6m), relative_humidity (7.6m), precipitation_accumulated (7.6m), wind_from_direction (7.6m), wind_speed (7.6m), sea_water_temperature (-1m, -10m), sea_water_salinity (-1m, -10m), surface_downwelling_photosynthetic_radiative_flux_in_air (7.6m), mass_concentration_of_chlorophyll_in_sea_water (-1m, -10m), sea_water_turbidity (-1m, -10m), mass_concentration_of_oxygen_in_sea_water (-1m, -10m), fractional_saturation_of_oxygen_in_sea_water (-1m, -10m), sea_water_ph_reported_on_total_scale (-1m, -10m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-10m)",NANOOS does not push this data to NDBC.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:kc_ycqmh01,,"Yacht Club Mooring - Inner Quartermaster Harbor, Vashon Island","KC_YCQMH01. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:KC_YCQMH01 and http://green2.kingcounty.gov/marine-buoy/7DayGraph.aspx?siteID=8",47.3942,-122.4635,fixed,,Y,,N,King County,gov_municipal,King County,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), mass_concentration_of_chlorophyll_in_sea_water (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NANOOS does not push this data to NDBC.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:nerrs_soscwq,CWQO3,"Station SOSCWQ - Charleston Bridge, South Slough Reserve","NERRS_SOSCWQ. At South Slough, Oregon. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:NERRS_SOSCWQ and http://nerrsdata.org/get/realTime.cfm?stationCode=soschwq",43.338,-124.321,fixed,,O,,Yp,South Slough NERR,gov_federal,South Slough NERR,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)","NERR station supported by NANOOS. Will be redeployed in 2020, after resiting and refurbishing.",NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:nerrs_sosecwq,SLOO3,"Station SOSECWQ - Elliot Creek, South Slough Reserve","NERRS_SOSECWQ. At South Slough, Oregon. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:NERRS_SOSECWQ and http://nerrsdata.org/get/realTime.cfm?stationCode=SOSECWQ",43.2965,-124.3107,fixed,,Y,,Yp,South Slough NERR,gov_federal,South Slough NERR,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NERR station supported by NANOOS.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:nerrs_sosnswq,,SOSNSWQ Station - North Spit-BLM Boat Ramp near North Bend,"SSNERR-CTCLUSI SOSNSWQ. At Coos Bay, Oregon. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:NERRS_SOSNSWQ and http://amazon.nws.noaa.gov/cgi-bin/hads/interactiveDisplays/displayMetaData.pl?table=dcp&nesdis_id=346F229A",43.4139,-124.2789,fixed,,Y,,Yp,South Slough NERR,gov_federal,South Slough NERR,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)","Station is not on the NERRS CDMO, and NANOOS does not push this data to NDBC",NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:nerrs_sostcmet,SNTO3,"Tom's Creek (sostcmet), South Slough Reserve","NERRS_sostcmet. At South Slough, Oregon. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:NERRS_sostcmet and http://nerrsdata.org/get/realTime.cfm?stationCode=sostcmet",43.2791,-124.3184,fixed,,Y,,Yp,South Slough NERR,gov_federal,South Slough NERR,,"air_temperature (3m), surface_air_pressure (3m), relative_humidity (3m), precipitation_accumulated (3m), wind_from_direction (3m), wind_speed (3m), wind_speed_of_gust (3m), surface_downwelling_photosynthetic_radiative_flux_in_air (3m)","NERR station supported by NANOOS. Telemetry is currently down, but new transmitter is planned to be reinstalled shortly.",NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:nerrs_sosvawq,SOQO3,"Valino Island (sosvawq), South Slough Reserve","NERRS_SOSVAWQ. At South Slough, Oregon. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:NERRS_SOSVAWQ and http://nerrsdata.org/get/realTime.cfm?stationCode=sosvawq",43.3172,-124.3216,fixed,,Y,,Yp,South Slough NERR,gov_federal,South Slough NERR,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NERR station supported by NANOOS.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:nerrs_soswiwq,CHQO3,"Station SOSWIWQ - Winchester Arm, South Slough Reserve","NERRS_SOSWIWQ. At South Slough, Oregon. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:NERRS_SOSWIWQ and http://nerrsdata.org/get/realTime.cfm?stationCode=soswiwq",43.282,-124.32,fixed,,Y,,Yp,South Slough NERR,gov_federal,South Slough NERR,,"sea_water_temperature (VARIABLE), sea_water_salinity (VARIABLE), depth (VARIABLE), sea_water_turbidity (VARIABLE), mass_concentration_of_oxygen_in_sea_water (VARIABLE), fractional_saturation_of_oxygen_in_sea_water (VARIABLE), sea_water_ph_reported_on_total_scale (VARIABLE)",NERR station supported by NANOOS.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:nwic_bellinghambay,46118,Se`lhaem Bellingham Bay buoy,"NWIC Bellingham Bay. At Bellingham Bay, Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:NWIC_Bellinghambay and http://orca.ocean.washington.edu/prod_BB_BellBay.shtml",48.7237,-122.5765,moored_buoy,,Y,,Yp,UW,academic,NWIC,,"air_temperature (2m), surface_air_pressure (2m), relative_humidity (2m), dew_point_temperature (2m), wind_from_direction (2.97m), wind_speed (2.97m), wind_speed_of_gust (2.97m), sea_water_temperature (-0.5m, -18m), sea_water_salinity (-0.5m, -18m), sea_water_pressure (-0.5m, -18m), mass_concentration_of_chlorophyll_in_sea_water (-0.5m), sea_water_turbidity (-0.5m), cdom (-0.5m), mass_concentration_of_oxygen_in_sea_water (-0.5m, -18m), sea_water_ph_reported_on_total_scale (-0.5m, -18m)",,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:orca_dabobbay,46122,Profiling Buoy at Dabob Bay - Hood Canal,"ORCA Dabob Bay. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:ORCA_Dabobbay and http://orca.ocean.washington.edu/prod_PS_Dabob.shtml",47.8034,-122.8029,profiling_buoy,,Y,,Yp,UW,academic,UW,,"surface_partial_pressure_of_carbon_dioxide_in_air (2m), sea_water_temperature (-2m, -20m, -95m), sea_water_salinity (-2m, -20m, -95m), sea_water_sigma_t (-2m, -20m, -95m), mass_concentration_of_oxygen_in_sea_water (-2m, -20m, -95m), fractional_saturation_of_oxygen_in_sea_water (-2m, -20m, -95m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-0.1m)",,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:orca_hansville,46125,Profiling Buoy at Hansville - Hood Canal,"ORCA_Hansville. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:ORCA_Hansville and http://orca.ocean.washington.edu/prod_PS_NorthB.shtml",47.9073,-122.627,profiling_buoy,,Y,,Yp,UW,academic,UW,,"air_temperature (2m), surface_air_pressure (2m), relative_humidity (2m), dew_point_temperature (2m), wind_from_direction (2m), wind_speed (2m), wind_speed_of_gust (2m), sea_water_temperature (PROFILE), sea_water_salinity (PROFILE), sea_water_sigma_t (PROFILE), mass_concentration_of_chlorophyll_in_sea_water (PROFILE), mass_concentration_of_oxygen_in_sea_water (PROFILE), fractional_saturation_of_oxygen_in_sea_water (PROFILE)",,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:orca_hoodsport,46124,Profiling Buoy at Hoodsport - Hood Canal,"ORCA_Hoodsport. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:ORCA_Hoodsport and http://orca.ocean.washington.edu/prod_PS_Hoodsport.shtml",47.4218,-123.1126,profiling_buoy,,Y,,Yp,UW,academic,UW,,"sea_water_temperature (PROFILE), sea_water_salinity (PROFILE), sea_water_sigma_t (PROFILE), mass_concentration_of_chlorophyll_in_sea_water (PROFILE), mass_concentration_of_oxygen_in_sea_water (PROFILE), fractional_saturation_of_oxygen_in_sea_water (PROFILE)",,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:orca_twanoh,46123,Profiling Buoy at Twanoh - Hood Canal,"ORCA_Twanoh. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:ORCA_Twanoh and http://orca.ocean.washington.edu/prod_PS_Twanoh.shtml",47.375,-123.0083,profiling_buoy,,Y,,Yp,UW,academic,UW,,"air_temperature (2m), surface_air_pressure (2m), dew_point_temperature (2m), wind_from_direction (2m), wind_speed (2m), wind_speed_of_gust (2m), surface_partial_pressure_of_carbon_dioxide_in_air (2m), sea_water_temperature (PROFILE), sea_water_salinity (PROFILE), sea_water_sigma_t (PROFILE), surface_downwelling_photosynthetic_radiative_flux_in_air (2m), mass_concentration_of_chlorophyll_in_sea_water (PROFILE), mass_concentration_of_oxygen_in_sea_water (PROFILE), fractional_saturation_of_oxygen_in_sea_water (PROFILE), sea_water_ph_reported_on_total_scale (-1m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-0.1m)",,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:osu_cb06,46128,"CB-06, 6NM W of Coos Bay","OSU CB-06. At Coos Bay, Oregon. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:OSU_CB06 and http://ceoas.oregonstate.edu",43.2916,-124.5383,moored_buoy,,Y,,Yp,OSU,academic,OSU,,"net_downward_shortwave_flux_in_air (2.1m), wind_from_direction (2.7m), wind_speed (2.7m), surface_partial_pressure_of_carbon_dioxide_in_air (3m), sea_water_temperature (-1m, -1.5m), sea_water_salinity (-1m, -1.5m), sea_water_ph_reported_on_total_scale (-1m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-1m)",,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:osu_yaquina,,"OSU Yaquina Bay site, Newport","OSU Yaquina. At Newport, Oregon. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:OSU_Yaquina and https://seagrant.oregonstate.edu/",44.6311,-124.0491,fixed,,Y,,N,Oregon Sea Grant,academic,Oregon Sea Grant,,"sea_water_temperature (-0.9m, -2.1m, -3.4m), sea_water_salinity (-0.9m, -2.1m, -3.4m)",New station deployed in 2019,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:pcs_penncove1,,"Penn Cove Shellfish, Coupeville - Whidbey Island","Penn Cove Shellfish. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:PCS_Penncove1 and http://penncoveshellfish.com/sustainability.html",48.2191,-122.7048,mooring,,Y,,N,PennCoveShellfish,industry,PennCoveShellfish,,"sea_water_temperature (-1m, -5m, -7m), sea_water_salinity (-1m, -5m, -7m), mass_concentration_of_chlorophyll_in_sea_water (-1m, -7m), mass_concentration_of_oxygen_in_sea_water (-1m, -5m, -7m), fractional_saturation_of_oxygen_in_sea_water (-1m, -5m, -7m), sea_water_ph_reported_on_total_scale (-1m, -5m, -7m)","Data transmission to NANOOS is currently not operational, but is expected to resume in 2020. NANOOS does not push this data to NDBC.",NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:pcs_quilcene,,"Penn Cove Shellfish, Quilcene - Hood Canal","Penn Cove Shlfsh - Quilcene. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:PCS_Quilcene and http://penncoveshellfish.com/sustainability.html",47.7874,-122.8527,mooring,,N,,N,PennCoveShellfish,industry,PennCoveShellfish,,"sea_water_temperature (-1m, -7m), sea_water_salinity (-1m, -7m), mass_concentration_of_chlorophyll_in_sea_water (-1m, -7m), mass_concentration_of_oxygen_in_sea_water (-1m, -7m), fractional_saturation_of_oxygen_in_sea_water (-1m, -7m), sea_water_ph_reported_on_total_scale (-1m, -7m)",Station was decommissioned in November. NANOOS does not push this data to NDBC.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:psi_baycenter,,"PCSGA - Bay Center Port mooring, Willapa Bay","PSI-PCSGA Bay Center. At Willapa Bay, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:PSI_Baycenter and http://pacshell.org",46.629,-123.9516,fixed,,Y,,N,PSI,nonprofit,PSI,,"sea_water_temperature (-0.3m), sea_water_salinity (-0.3m), mass_concentration_of_oxygen_in_sea_water (-0.3m), fractional_saturation_of_oxygen_in_sea_water (-0.3m), sea_water_ph_reported_on_total_scale (-0.3m), dissolved_inorganic_carbon (-0.3m), Omega_aragonite (-0.3m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-0.3m), total_alkalinity (-0.3m)",NANOOS does not push this data to NDBC.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:psi_nahcotta,,"PCSGA - Nahcotta Port hatchery mooring, Willapa Bay","PSI-PCSGA Nahcotta. At Willapa Bay, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:PSI_Nahcotta and http://pacshell.org",46.5007,-124.0304,fixed,,Y,,N,PSI,nonprofit,PSI,,"sea_water_temperature (-0.3m), sea_water_salinity (-0.3m), mass_concentration_of_oxygen_in_sea_water (-0.3m), fractional_saturation_of_oxygen_in_sea_water (-0.3m), sea_water_ph_reported_on_total_scale (-0.3m, -0.6m)",NANOOS does not push this data to NDBC.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:psi_tokeland,,"PCSGA - Tokeland mooring, Willapa Bay","PSI-PCSGA Tokeland. At Willapa Bay, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:PSI_Tokeland and http://pacshell.org",46.715,-123.975,fixed,,Y,,N,PSI,nonprofit,PSI,,"sea_water_temperature (-0.3m), sea_water_salinity (-0.3m), mass_concentration_of_chlorophyll_in_sea_water (-0.3m), mass_concentration_of_oxygen_in_sea_water (-0.3m), fractional_saturation_of_oxygen_in_sea_water (-0.3m), sea_water_ph_reported_on_total_scale (-0.3m), redox_potential (-0.3m)","Station now has telemetry, and transmission to NANOOS will be established in 2020. Data logging has been in place since initial deployment. NANOOS does not push this data to NDBC.",NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:stti_portsusan,,"Port Susan buoy, Stillaguamish Tribe","STTI Port Susan. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:STTI_Portsusan and http://www.stillaguamish.com/remotehydrolab.asp",48.175,-122.42,moored_buoy,,Y,,N,StillaguamishTribe,tribal,StillaguamishTribe,,"sea_water_temperature (-1.2m), sea_water_salinity (-1.2m), mass_concentration_of_chlorophyll_in_sea_water (-1.2m), sea_water_turbidity (-1.2m), mass_concentration_of_oxygen_in_sea_water (-1.2m), fractional_saturation_of_oxygen_in_sea_water (-1.2m), sea_water_ph_reported_on_total_scale (-1.2m), redox_potential (-1.2m)",Telemetry and transmission to NANOOS not currently available. NANOOS does not push this data to NDBC.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:taf_dabobbay,,"PCSGA - Taylor Shellfish Hatchery intakes, Dabob Bay","Taylor-PCSGA Dabob. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:TAF_Dabobbay and http://www.taylorshellfishfarms.com",47.8199,-122.8215,fixed,,Y,,Yp,TaylorShellfish,industry,TaylorShellfish,,"sea_water_temperature (-4.5m), sea_water_salinity (-4.5m), fractional_saturation_of_oxygen_in_sea_water (-4.5m), sea_water_ph_reported_on_total_scale (-4.5m), dissolved_inorganic_carbon (-4.5m), Omega_aragonite (-4.5m), surface_partial_pressure_of_carbon_dioxide_in_sea_water (-4.5m), total_alkalinity (-4.5m)",NANOOS does not push this data to NDBC.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:wadoh_burley,,"Burley Lagoon site, N end of Henderson Bay","WADOH Burley Lagoon. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:WADOH_Burley and http://www.doh.wa.gov/CommunityandEnvironment/Shellfish/CommercialShellfish/ForIndustryMembers/VibrioRuleRequirements/TemperatureData",47.3836,-122.6374,mooring,,Y,,N,WADOH,gov_state,WADOH,,"air_temperature (2m), sea_water_temperature (-1m), sea_water_salinity (-1m), sea_water_electrical_conductivity (-1m)",Seasonal. NANOOS does not push this data to NDBC.,NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:wadoh_hendrsnbay1,,"Henderson Bay site, W shore","WADOH Henderson Bay. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:WADOH_HendrsnBay1 and http://www.doh.wa.gov/CommunityandEnvironment/Shellfish/CommercialShellfish/ForIndustryMembers/VibrioRuleRequirements/TemperatureData",47.3612,-122.6966,fixed,,O,,N,WADOH,gov_state,WADOH,,"air_temperature (2m), sea_water_temperature (-1m), sea_water_salinity (-1m), sea_water_electrical_conductivity (-1m)","Seasonal, redeployed in 2019 after more than one year absence. NANOOS does not push this data to NDBC.",NANOOS_RA_observing_asset_inventory_2019.xlsx
2019,NANOOS,urn:ioos:station:nanoos:wadoh_hoodcanal1,,"Hood Canal 1 site, W shore of Hood Canal near Case Shoal","WADOH Hood Canal 1. At Puget Sound, Washington. See http://nvs.nanoos.org/Explorer?action=oiw:fixed_platform:WADOH_Hoodcanal1 and http://www.doh.wa.gov/CommunityandEnvironment/Shellfish/CommercialShellfish/ForIndustryMembers/VibrioRuleRequirements/TemperatureData",47.849,-122.6837,fixed,,Y,,N,WADOH,gov_state,WADOH,,"air_temperature (2m), sea_water_temperature (-1m), sea_water_salinity (-1m), sea_water_electrical_conductivity (-1m)",Seasonal. NANOOS does not push this data to NDBC.,NANOOS_RA_observing_asset_inventory_2019.xlsx
